parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,unconstrained,19240,19,0.7894736842105263,True,9.228531219306934,7.4624632897963945,9.228531219306934,True,5.4624632897963945,True,9.228531219306934,True,20.191479672703874
primary,unconstrained,19241,16,0.7222222222222222,True,7.736745698271578,7.702188531073729,7.736745698271578,False,7.7579585157931845,True,7.736745698271578,True,18.47381835426782
primary,unconstrained,19242,14,0.8125,True,6.120475077527515,4.62732667022316,6.120475077527515,False,7.0962587758359374,True,6.120475077527515,True,17.06216733483119
primary,unconstrained,19243,21,0.7142857142857143,True,12.489095327200657,10.793602008749351,12.489095327200657,True,8.793602008749351,True,12.489095327200657,True,23.871211874220904
primary,unconstrained,19244,18,0.65,True,6.9331749417934105,5.350014384701023,6.9331749417934105,False,8.102103960796603,True,6.9331749417934105,True,18.150895626996206
primary,unconstrained,19245,18,0.7368421052631579,True,8.095270762695312,6.583450128416865,8.095270762695312,True,6.583450128416865,True,8.095270762695312,True,18.260719602278705
primary,unconstrained,19246,20,0.75,True,12.125893019902364,12.023543528254766,12.125893019902364,True,7.023543528254768,True,12.125893019902364,True,22.76536328273805
primary,unconstrained,19247,16,0.8235294117647058,True,6.858380046600204,6.733850537564381,6.858380046600204,True,6.733850537564381,True,6.858380046600204,True,17.877362404103856
primary,unconstrained,19248,22,0.6818181818181818,True,13.819231952085595,13.510030756309565,13.819231952085595,True,7.510030756309565,True,13.819231952085595,True,24.10847489778417
primary,unconstrained,19249,20,0.75,True,13.430887107962771,11.670503192827702,13.430887107962771,True,5.670503192827702,True,13.430887107962771,True,23.761978446648964
primary,unconstrained,19250,17,0.6842105263157895,True,9.361381846624452,9.06961958956613,9.361381846624452,False,9.604981652559939,True,9.361381846624452,True,21.523663344754198
primary,unconstrained,19251,21,0.7142857142857143,True,11.004954139512906,9.601412168183057,11.004954139512906,True,7.601412168183058,True,11.004954139512906,True,22.315569093052456
primary,unconstrained,19252,18,0.8333333333333334,True,8.328375452531366,7.786205544584577,8.328375452531366,True,5.786205544584577,True,8.328375452531366,True,18.660323142464787
primary,unconstrained,19253,19,0.7894736842105263,True,11.660327920598945,11.081466224887333,11.660327920598945,True,6.081466224887332,True,11.660327920598945,True,21.476931026926547
primary,unconstrained,19254,22,0.6818181818181818,True,12.101166303199191,10.20235220700311,12.101166303199191,True,8.20235220700311,True,12.101166303199191,True,24.20343869970433
primary,unconstrained,19255,20,0.75,True,13.411418739551273,12.840689983387549,13.411418739551273,True,7.840689983387547,True,13.411418739551273,True,25.2717878020469
primary,unconstrained,19256,20,0.75,True,12.019099228061389,11.96986707976347,12.019099228061389,True,5.9698670797634685,True,12.019099228061389,True,22.52141639667392
primary,unconstrained,19257,20,0.75,True,11.352367304356484,9.613004468796639,11.352367304356484,True,7.613004468796639,True,11.352367304356484,True,21.557069748709004
primary,unconstrained,19258,18,0.7368421052631579,True,7.75022904392661,5.98723762992654,7.75022904392661,True,5.98723762992654,True,7.75022904392661,True,18.02160977195421
primary,unconstrained,19259,21,0.7142857142857143,True,13.169386138652552,12.472657296463602,13.169386138652552,True,6.472657296463602,True,13.169386138652552,True,25.141585330738998
primary,unconstrained,19260,15,0.5789473684210527,True,6.8077280502122415,6.533965028887831,6.8077280502122415,True,6.533965028887831,True,6.8077280502122415,True,16.914138047173612
primary,unconstrained,19261,18,0.65,True,7.738700318503877,7.250237395088353,7.738700318503877,False,8.221982494915451,True,7.738700318503877,True,19.73195672557599
primary,unconstrained,19262,19,0.7,True,9.506854437667496,8.200214977839995,9.506854437667496,True,8.200214977839995,True,9.506854437667496,True,20.20363640625485
primary,unconstrained,19263,22,0.6818181818181818,True,11.05292440165951,10.787490625944036,11.05292440165951,True,8.787490625944036,True,11.05292440165951,True,22.84216830178726
primary,unconstrained,19264,19,0.7894736842105263,True,10.767535518113942,10.17760077612779,10.767535518113942,True,5.17760077612779,True,10.767535518113942,True,20.727434036791628
primary,unconstrained,19265,19,0.7894736842105263,True,10.452640778587071,9.199971062692468,10.452640778587071,True,7.199971062692468,True,10.452640778587071,True,21.10428441168659
primary,unconstrained,19266,20,0.6666666666666666,True,6.616732935199394,6.255394554742586,6.616732935199394,True,6.255394554742586,True,6.616732935199394,True,17.70164919694626
primary,unconstrained,19267,17,0.6,True,12.722637686667866,12.044482743827503,12.722637686667866,True,7.044482743827503,True,12.722637686667866,True,22.92558013403653
primary,unconstrained,19268,19,0.7894736842105263,True,10.52646036774557,8.381411103529832,10.52646036774557,True,6.381411103529832,True,10.52646036774557,True,21.493387157190433
primary,unconstrained,19269,16,0.7222222222222222,True,6.465616778568634,4.876097653200607,6.465616778568634,False,7.980274034784585,True,6.465616778568634,True,17.01198185968356
primary,unconstrained,19270,16,0.7222222222222222,True,6.7099246073665455,5.386139748009143,6.7099246073665455,False,8.515775055025724,True,6.7099246073665455,True,18.46117347740249
primary,unconstrained,19271,20,0.75,True,12.289918636898554,11.070587411206608,12.289918636898554,True,5.070587411206608,True,12.289918636898554,True,22.2674822768297
primary,unconstrained,19272,20,0.75,True,13.341354008682991,12.687115055830219,13.341354008682991,True,7.687115055830219,True,13.341354008682991,True,24.853592162997927
primary,unconstrained,19273,19,0.7894736842105263,True,10.135541278344158,9.058236312454216,10.135541278344158,True,7.058236312454217,True,10.135541278344158,True,20.010711465207017
primary,unconstrained,19274,18,0.7368421052631579,True,9.36174641594237,8.403507981629668,9.36174641594237,True,8.403507981629668,True,9.36174641594237,True,20.944897241410715
primary,unconstrained,19275,20,0.75,True,9.41055785674722,8.471022362676722,9.41055785674722,True,6.471022362676722,True,9.41055785674722,True,21.333716699087375
primary,unconstrained,19276,18,0.8333333333333334,True,8.864840474063831,8.776224347880252,8.864840474063831,True,6.776224347880252,True,8.864840474063831,True,19.494240198392266
primary,unconstrained,19277,15,0.5789473684210527,True,6.940935838906359,6.102835078066704,6.940935838906359,True,6.102835078066704,True,6.940935838906359,True,17.04013752746068
primary,unconstrained,19278,19,0.7,True,7.93004315192519,7.507141083383784,7.93004315192519,True,7.507141083383784,True,7.93004315192519,True,18.740017898505826
primary,unconstrained,19279,16,0.8235294117647058,True,8.108888562161692,7.713072926760827,8.108888562161692,True,7.713072926760827,True,8.108888562161692,True,19.962116075341406
primary,unconstrained,19280,20,0.6666666666666666,True,7.774250202306728,7.640798680393121,7.774250202306728,True,7.640798680393121,True,7.774250202306728,True,19.043003500278328
primary,unconstrained,19281,17,0.6842105263157895,True,7.036824844451482,6.875578778577344,7.036824844451482,False,7.8023945306185905,True,7.036824844451482,True,17.350141197331723
primary,unconstrained,19282,19,0.7,True,9.641892837777013,7.849869465128638,9.641892837777013,True,7.849869465128638,True,9.641892837777013,True,20.25267051322694
primary,unconstrained,19283,18,0.7368421052631579,True,8.100797513642165,7.059709128611345,8.100797513642165,True,7.059709128611345,True,8.100797513642165,True,17.919618983471423
primary,unconstrained,19284,20,0.75,True,9.037331211541371,8.513635086594004,9.037331211541371,True,6.513635086594004,True,9.037331211541371,True,20.12271366730573
primary,unconstrained,19285,16,0.631578947368421,True,10.043563733548599,8.10993758835489,10.043563733548599,True,6.1099375883548905,True,10.043563733548599,True,19.97279367982769
primary,unconstrained,19286,14,0.8125,True,6.799133690779127,4.7992299939260015,6.799133690779127,False,7.650251814351993,True,6.799133690779127,True,18.224537012903713
primary,unconstrained,19287,17,0.6,True,10.495631251707438,9.576861792675079,10.495631251707438,True,7.5768617926750785,True,10.495631251707438,True,20.56134943946356
primary,unconstrained,19288,19,0.7,True,8.266871462297576,7.252898160818917,8.266871462297576,True,7.252898160818917,True,8.266871462297576,True,18.815242707239385
primary,unconstrained,19289,19,0.7894736842105263,True,9.755339863472026,8.418845078867943,9.755339863472026,True,6.418845078867943,True,9.755339863472026,True,20.41277425693422
primary,unconstrained,19290,21,0.7142857142857143,True,13.975900711238566,12.500771959433258,13.975900711238566,True,6.500771959433257,True,13.975900711238566,True,24.566978079227027
primary,unconstrained,19291,17,0.5238095238095238,True,11.876495676560396,10.222254516112663,11.876495676560396,True,4.222254516112663,True,11.876495676560396,True,21.696459982230373
primary,unconstrained,19292,19,0.7,True,9.995010954573441,8.896169134715397,9.995010954573441,True,8.896169134715397,True,9.995010954573441,True,21.409258833731588
primary,unconstrained,19293,18,0.7368421052631579,True,7.1657145840459355,5.9803874395042875,7.1657145840459355,True,5.9803874395042875,True,7.1657145840459355,True,17.812691958013318
primary,unconstrained,19294,16,0.631578947368421,True,10.27870794014444,8.071165806962718,10.27870794014444,True,6.071165806962718,True,10.27870794014444,True,20.105246462838696
primary,unconstrained,19295,18,0.8333333333333334,True,10.564607815277647,7.828584353670357,10.564607815277647,True,5.828584353670358,True,10.564607815277647,True,20.6862722122181
primary,unconstrained,19296,18,0.8333333333333334,True,10.173976633487452,8.461095095856248,10.173976633487452,True,6.461095095856248,True,10.173976633487452,True,20.61459393459443
primary,unconstrained,19297,20,0.75,True,11.334815190772494,8.384378850749162,11.334815190772494,True,6.384378850749163,True,11.334815190772494,True,22.802330846456563
primary,unconstrained,19298,19,0.7894736842105263,True,9.055473262916394,7.914088405993111,9.055473262916394,True,5.914088405993111,True,9.055473262916394,True,19.3069276621721
primary,unconstrained,19299,14,0.8125,True,6.181110336830309,4.984551456145778,6.181110336830309,False,8.228904188223709,True,6.181110336830309,True,18.26706101829544
primary,unconstrained,19300,21,0.7142857142857143,True,11.411542294973152,10.072764775842648,11.411542294973152,True,8.072764775842648,True,11.411542294973152,True,23.42266330225437
primary,unconstrained,19301,18,0.7368421052631579,True,7.076294713826664,7.058439611236868,7.076294713826664,True,7.058439611236868,True,7.076294713826664,True,17.22353225268467
primary,unconstrained,19302,17,0.7777777777777778,True,7.1591907241549055,6.72063357543839,7.1591907241549055,True,6.72063357543839,True,7.1591907241549055,True,19.26367834006669
primary,unconstrained,19303,16,0.8235294117647058,True,7.370855332078948,5.6333302781565875,7.370855332078948,True,5.6333302781565875,True,7.370855332078948,True,18.14423590071857
primary,unconstrained,19304,19,0.7,True,9.238681607219945,7.749528722196523,9.238681607219945,True,7.749528722196523,True,9.238681607219945,True,20.713250614934758
primary,unconstrained,19305,20,0.75,True,13.284161957476616,12.077855354652389,13.284161957476616,True,6.077855354652391,True,13.284161957476616,True,23.39317194872929
primary,unconstrained,19306,18,0.8333333333333334,True,10.304193675536009,7.75751606780678,10.304193675536009,True,5.75751606780678,True,10.304193675536009,True,20.964112019101464
primary,unconstrained,19307,16,0.7222222222222222,True,6.095628787587245,4.886845738063925,6.095628787587245,False,6.158940507435577,True,6.095628787587245,True,16.67742103247912
primary,unconstrained,19308,20,0.6666666666666666,True,10.035344357650544,9.080775962297384,10.035344357650544,True,9.080775962297384,True,10.035344357650544,True,21.59525395272337
primary,unconstrained,19309,17,0.7777777777777778,True,8.013743766072924,7.4702468382304605,8.013743766072924,True,7.4702468382304605,True,8.013743766072924,True,19.18783924268843
primary,unconstrained,19310,20,0.75,True,10.657542916225378,8.909940267364442,10.657542916225378,True,6.909940267364442,True,10.657542916225378,True,22.62600059931864
primary,unconstrained,19311,18,0.7368421052631579,True,7.740739579517073,7.506152362533825,7.740739579517073,True,7.506152362533825,True,7.740739579517073,True,18.10334506523037
primary,unconstrained,19312,18,0.7368421052631579,True,7.971602888812759,6.82695921148519,7.971602888812759,True,6.82695921148519,True,7.971602888812759,True,19.67336606572637
primary,unconstrained,19313,18,0.8333333333333334,True,8.618424736735717,8.387794500473372,8.618424736735717,True,6.3877945004733725,True,8.618424736735717,True,18.770458953368863
primary,unconstrained,19314,18,0.8333333333333334,True,10.101185079391614,9.515954797361452,10.101185079391614,True,7.5159547973614504,True,10.101185079391614,True,21.699240348794632
primary,unconstrained,19315,16,0.7222222222222222,True,6.155015989739955,5.134875291139507,6.155015989739955,False,9.478779891180968,True,6.155015989739955,True,18.149035296906543
primary,unconstrained,19316,17,0.7777777777777778,True,8.20764528697042,8.054180660704848,8.20764528697042,True,6.376625079591824,True,8.20764528697042,True,19.390985202186727
primary,unconstrained,19317,21,0.7142857142857143,True,12.469614965061295,10.105797226134406,12.469614965061295,True,8.105797226134406,True,12.469614965061295,True,23.943793026866537
